year,quarter,ticker,(-)combined_ratio,(-)debt/asset,(-)debt/equity,(-)expense_ratio,(-)loss_ratio,(-)lt_debt/asset,(-)lt_debt/equity,(-)st_debt/asset,(-)st_debt/equity,acid_test,asset_,asset_turnover,cash_ratio,cur_ratio,curasset_turnover,equity_,equity_turnover,gross_margin,invst_yield,lib/equity,lib_ratio,liq/reserve,net_margin,oper_leverage,revenue_,roa,roca,roe,rotc
2019,2,BMI,-0.6002081622298854,-3.779663167350196e-10,-9.093961275860506e-10,-0.21191768504977526,-0.3882904771801101,-1.889831583675098e-10,-4.546980637930253e-10,-1.889831583675098e-10,-4.546980637930253e-10,1.436956699301541,5291476810094.0,0.15742953269943588,0.09357780725658221,1.438565375387658,0.18727865487250814,2199261619146.0,0.37877927493977614,0.03252386207398011,0.019831951589275327,1.4060242601554356,0.5843765931373455,1.1134607747365681,0.054956098174876775,0.3503397660302871,833034721503.0,0.008651712854655172,0.010292104143232422,0.02081623102019898,0.024643828131624548
2019,2,BVH,-1.086759855390829,-0.006450367906191109,-0.048565794757099746,-0.2590098586769402,-0.8277499967138889,-0.0038796016102118176,-0.029210106815770596,-0.002570766295979292,-0.01935568794132915,2.8761392470473353,120933424001333.0,0.06728678691694288,0.07218530087584307,2.8818614699910188,0.10919319916049205,16062026388438.0,0.5066123871998773,-0.020753527836703464,0.01335777200110425,6.529151121827632,0.8671829023193708,62469219988.102,0.03167580390138064,0.5067061263458349,8137221531914.0,0.002131363067535067,0.0034587823639721468,0.016047354630953633,0.0032061710779167246
2019,2,MIG,-0.5046010086958085,-0.03758991622779737,-0.12278571086206985,-0.2895664855026492,-0.2150345231931593,-2.1465119204757508e-10,-7.011481228963768e-10,-0.03758991601314618,-0.12278571016092173,1.2424916786694502,4658720925148.0,0.08520381862053474,0.045351993956532735,1.2436676188183404,0.10004233433166228,1426232157435.0,0.27831430573257876,0.2609420278021983,0.020845685265205176,2.266453431765592,0.6938575672699925,1.3624373057287176,0.14787640596404017,0.2485264538351669,396940812710.0,0.012599634472016641,0.014793900845219124,0.04115611926011081,0.045975760655559715
2019,2,PGI,-0.6494680489117906,-3.542442500198826e-10,-1.3757847243503324e-09,-0.21675413563737744,-0.4327139132744131,-1.771221250099413e-10,-6.878923621751662e-10,-1.771221250099413e-10,-6.878923621751662e-10,1.155927275969602,5645822056075.0,0.11351028968552507,0.032440982365105286,1.157525969614203,0.13310906054756955,1453715806406.0,0.440841940545715,0.1997722780049386,0.005328343841625487,2.8837178705740856,0.7425147672088288,0.7963668985250116,0.0656694115671525,0.37427740843525187,640858897098.0,0.007454153930465452,0.008741193680415366,0.028949830829758737,0.03531029911704999
2019,2,PTI,-0.6343849261933745,-0.02844808625963006,-0.11448526849143179,-0.25243784733621927,-0.3819470788571552,-0.0010027654171560884,-0.004035486498786026,-0.027445320842473975,-0.11044978199264577,1.1438315239116659,7162663597205.0,0.1391074990599594,0.01730078765340725,1.1468595924023046,0.16166462233170525,1779827872590.0,0.5598183031964044,0.12475519677521374,0.0026999160386230966,3.0243574715918533,0.7515131279815346,0.8490272248594702,-0.009991166698237545,0.4519656075777761,996380219615.0,-0.0013898462120829772,-0.0016152181909236834,-0.005593237987959764,-0.008074299487248984
2019,2,PVI,-0.6121961326528316,-9.319868061730279e-11,-2.8710007742115253e-10,-0.18988390161122956,-0.42231223104160204,-4.6599340308651395e-11,-1.4355003871057626e-10,-4.6599340308651395e-11,-1.4355003871057626e-10,1.3164091296995433,21459531258951.0,0.0506427884258048,0.057237969968873176,1.3165690137338366,0.057193183273668756,6966211984214.0,0.15600594752595956,0.16911622618412728,0.026355435993053265,2.0805165429332373,0.6753791170854061,0.8988145614006222,0.2141135267559807,0.12935015844248232,1086770501264.0,0.010843306034606025,0.012245834177126382,0.03340298361969166,0.04297807068827301
2019,2,VNR,-1.0309875719954025,-2.754139987203546e-10,-6.76377463886125e-10,-0.7117046276092212,-0.3192829443861813,-1.377069993601773e-10,-3.381887319430625e-10,-1.377069993601773e-10,-3.381887319430625e-10,1.3212955339952077,7261795004221.0,0.054887093228096026,0.012379172820667583,1.330711774652028,0.0696242216823347,2956928796103.0,0.13479486551224892,-0.011069178757771192,0.01882635553268882,1.4558572441079662,0.5928102081669543,0.8406272023985336,0.1410638374077135,0.11571616482275322,398578819400.0,0.00774258399491015,0.009821459887035462,0.01901468099201449,0.022481616556221315
2019,3,ABI,-0.7205084004668123,-8.054424986120768e-10,-2.33501623563273e-09,-0.46478732871003886,-0.2557210717567734,-4.027212493060384e-10,-1.167508117816365e-09,-4.027212493060384e-10,-1.167508117816365e-09,1.4153390314952714,2483107116208.0,0.14182262403032833,0.046982227901941086,1.4170046016807891,0.15278958187882954,856525093693.0,0.41115055421274466,0.46353169349602613,0.016442038635596297,1.8990477155804237,0.6550591442059834,1.495729071701609,0.20960136741324636,0.4049742335690717,352160766969.0,0.02972621592689155,0.032024905288300834,0.08617771837570536,0.10773528223868263
2019,3,AIC,-0.6478516386696455,-9.885023227646438e-10,-2.4429472873079327e-09,-0.2199603016876487,-0.4278913369819967,-4.942511613823219e-10,-1.2214736436539663e-09,-4.942511613823219e-10,-1.2214736436539663e-09,1.2066966800255425,2023262822900.0,0.10169488951963483,0.11644655224621647,1.2066966808561794,0.14163303155130005,818683239868.0,0.2513249071486731,0.025108596878664572,0.0294480493454222,1.4713622123572725,0.595364857890999,0.6691235363725635,-0.0038642552814575058,0.2341836876236922,205755489244.0,-0.00039297501392348644,-0.0005473061902009487,-0.0009711835998110774,-0.0012134994723150593
2019,3,BIC,-0.7657984496789368,-3.6975266835832265e-10,-9.063817997947552e-10,-0.3459862061966976,-0.4198122434822392,-1.8487633417916133e-10,-4.531908998973776e-10,-1.8487633417916133e-10,-4.531908998973776e-10,1.2426383932517509,5409021140753.0,0.07621645460431849,0.0273179488745975,1.2427479345345642,0.10361990350979257,2206575640037.0,0.1868308553524534,0.18551037180880256,0.020440640040375397,1.4513191583417921,0.5920563845809228,0.9070466538141009,0.1518736463840022,0.16360020285819288,412256414228.0,0.01157527087521862,0.015737132583990662,0.028374683259419168,0.029774913605204352
2019,3,BLI,-0.6099616377078478,-1.0251722028949412e-09,-2.716340252334757e-09,-0.33257656180377004,-0.27738507590407785,-5.125861014474706e-10,-1.3581701261673784e-09,-5.125861014474706e-10,-1.3581701261673784e-09,1.3031673397156367,1950891756870.0,0.1137362414796372,0.11841587032202122,1.3036481441601595,0.14053635489908842,736284785487.0,0.3013604251149064,0.28754110743105876,0.023326799681682334,1.6496429035670266,0.6225906522521315,1.1323752258025417,0.15071192792134464,0.24171123017880455,221887095960.0,0.01714140822792373,0.021180504989879924,0.045418610668263554,0.05703542699738511
2019,3,BMI,-0.5661321673962824,-3.6456782545826276e-10,-8.941409509614378e-10,-0.20450920029849193,-0.36162296709779046,-1.8228391272913138e-10,-4.470704754807189e-10,-1.8228391272913138e-10,-4.470704754807189e-10,1.3990864092205368,5485947635357.0,0.161624746413078,0.07657054861452835,1.4009710714087698,0.19479962938927514,2236783806680.0,0.3964016963785399,0.053089280402563235,0.015400899869639835,1.4526052178013795,0.5922702957892086,1.022093809782368,0.052024672774701575,0.37839654424639124,886664895400.0,0.008408474544434505,0.01013438697561018,0.020622668541430144,0.02400894656855184
2019,3,BVH,-1.0714912781263193,-0.005963352336856278,-0.04433318473235912,-0.24615829255690183,-0.8253329855694175,-0.00426929369190517,-0.03173909157608257,-0.001694058644951108,-0.012594093156276553,3.4833783226683575,121823680431061.0,0.06937186441812047,0.0898740053713483,3.489832308356714,0.10913473873132568,16386766115919.0,0.5157293258472826,-0.029559559485957097,0.014003535653716046,6.434272239518621,0.8654878422820912,64343218619.913,0.042209296284588825,0.5040517915021073,8451135841780.0,0.002928137579038772,0.0046065005220517164,0.021768571917339205,0.00978179063014479
2019,3,MIG,-0.606071972466923,-0.013965160242806791,-0.04452399439920676,-0.29523108543433324,-0.31084088703258983,-2.1581121256245224e-10,-6.880534882774407e-10,-0.01396516002699558,-0.04452399371115327,1.2374878913549607,4633679539290.0,0.08913394568828666,0.010987272878751014,1.2383769422000834,0.10637768205166916,1453375380021.0,0.28417857221857734,0.2055530827615058,0.014767949830972505,2.1882193705682886,0.6863452969292532,1.281322950639366,0.06571920197073686,0.25024009740122677,413018140392.0,0.005857811779137201,0.006991056371932474,0.018675988983388313,0.02234987962556622
2019,3,PGI,-0.6602741618318624,-3.4906981262791703e-10,-1.3413645609334413e-09,-0.21665382850361764,-0.4436203333282447,-1.7453490631395851e-10,-6.706822804667207e-10,-1.7453490631395851e-10,-6.706822804667207e-10,1.1568377221420898,5729512915893.0,0.10854815085028331,0.025472204784309397,1.1581355103157374,0.12762783502131275,1491018965499.0,0.4171161109844495,0.16337191764035494,0.005725355428141197,2.8426827883946473,0.7397651445442966,0.7787730393184102,0.05520568929079037,0.3661425496672303,621928032293.0,0.005992475488930584,0.007045782605042846,0.023027182421190354,0.0267793313970882
2019,3,PTI,-0.5644725828758856,-0.024737767330145412,-0.1005337559226757,-0.224295920694973,-0.34017666218091264,-0.001660443016727751,-0.006748004811404207,-0.02307732431341766,-0.09378575111127149,1.1355245928243065,7340466689438.0,0.15609207869543834,0.015407182729443738,1.1372148933320918,0.18379860063428985,1806226728440.0,0.6343548603882048,0.09975944426585641,0.0014041442819977211,3.063978554773025,0.7539357094230901,0.7912760182545421,0.022854977819361195,0.45191747689449335,1145788704149.0,0.003567480996362225,0.004200712940726321,0.014498166263776386,0.013639480388778798
2019,3,PVI,-0.5797766795889102,-8.804117876389142e-11,-2.8120731558438127e-10,-0.1716160483308155,-0.4081606312580947,-4.402058938194571e-11,-1.4060365779219064e-10,-4.402058938194571e-11,-1.4060365779219064e-10,1.3002097159372668,22716642690162.0,0.04643874096777797,0.07129569070095763,1.300874631757727,0.05217634652749584,7112190505584.0,0.1483273380708433,0.13879432073236653,0.01593323090788567,2.1940430549950065,0.6869171821475138,0.7877645573511499,0.1550764737343575,0.12086705267836659,1054932285546.0,0.007201556193946252,0.008091323831825944,0.023002080546430298,0.028468372938561734
2019,3,VNR,-0.9760171806039815,-2.7683706360975925e-10,-6.611335543144207e-10,-0.5553695323221381,-0.4206476482818433,-1.3841853180487963e-10,-3.3056677715721035e-10,-1.3841853180487963e-10,-3.3056677715721035e-10,1.358808900599998,7224466167649.0,0.048074571790129,0.034811631092671706,1.368461882916379,0.06047871829451026,3025107388588.0,0.11481017789061432,0.07261594648714656,0.020026154627799622,1.3881684977210327,0.5812690767195555,0.8510939423702248,0.20217603885856608,0.09494925421839928,347313117422.0,0.009719526494350046,0.012227347700027178,0.023211866986571725,0.02864783142431022
2019,4,ABI,-0.8027275057189183,-7.783708982826836e-10,-2.2442254817517795e-09,-0.4739696666962489,-0.32875783902266936,-3.891854491413418e-10,-1.1221127408758897e-09,-3.891854491413418e-10,-1.1221127408758897e-09,1.4136468352971368,2569469136645.0,0.14009775129816424,0.02841839367735834,1.4153463886192554,0.15154584139253066,891176049939.0,0.4039346076441799,0.33592832502422854,0.01671278041592488,1.8832340555167268,0.6531672487404835,1.41201554555107,0.09625884673249,0.397204944272492,359976848074.0,0.013485647969776492,0.014587627919549845,0.03888227948716959,0.04861547189551896
2019,4,AIC,-0.623901895093541,-9.629816029991423e-10,-2.425037434155677e-09,-0.21899912918805256,-0.4049027659054884,-4.814908014995711e-10,-1.2125187170778384e-09,-4.814908014995711e-10,-1.2125187170778384e-09,1.3000235752661198,2076882874783.0,0.128846528137972,0.15341038074690821,1.300023576065918,0.16463189735646203,824729536885.0,0.3244689753391407,-0.08878195501528188,0.0855164982887375,1.518259358852816,0.6029003142648712,0.654598419370278,0.02259460490625229,0.30507229715004536,267599147765.0,0.002911236396819796,0.0037197926757359403,0.007331248302124401,0.006580750318871247
2019,4,BIC,-0.7001637753066094,-0.0018030582892892494,-0.004478312252759117,-0.34308238735751106,-0.3570813879490984,-1.8030581089834386e-10,-4.478311804927937e-10,-0.0018030581089834386,-0.004478311804927937,1.2626697755920455,5546132956102.0,0.08314575375183615,0.03526605347986134,1.2627235716076497,0.1097733697379865,2232984310962.0,0.20651170846979025,0.21415824320039967,0.018422989891750285,1.4902347493034531,0.5999983846733804,0.9698905042136392,0.06179249485593762,0.1876470670371542,461137405043.0,0.005137783561003391,0.006783170384853469,0.012760873683310404,0.02514971918178788
2019,4,BLI,-1.015143654480951,-9.977881811172897e-10,-2.9623374182698496e-09,-0.5993815457044561,-0.41576210877649467,-4.988940905586448e-10,-1.4811687091349248e-09,-4.988940905586448e-10,-1.4811687091349248e-09,1.3255098812134132,2004433443740.0,0.11684594255122593,0.26226148636384594,1.3259455176334873,0.1332306463866765,675142536993.0,0.34690439748936797,0.04204243911864006,0.029371160098382747,1.9689040964112476,0.663175378009421,1.2466993648089353,-0.26105747269531326,0.2898753863808601,234209915015.0,-0.030503506457124806,-0.034780855831268734,-0.09056198527546477,-0.11318022725389588
2019,4,BMI,-0.5268036394336209,-3.4581773833266245e-10,-8.794027091153923e-10,-0.1960527804306305,-0.33075085900299034,-1.7290886916633122e-10,-4.3970135455769617e-10,-1.7290886916633122e-10,-4.3970135455769617e-10,1.345378268858875,5783393326331.0,0.16852598903148125,0.06740352805009102,1.3465574573656007,0.20628282582439153,2274270910550.0,0.428555839920713,0.0450652856304086,0.015697423461126393,1.5429658795276806,0.6067583886789171,0.9785401814023335,0.04517764857634184,0.41635626075479465,974652080278.0,0.0076136079084447,0.009319373012429093,0.019361145131276982,0.024163118277929364
2019,4,BVH,-1.08691266931592,-0.005764095555774975,-0.03732912829966378,-0.22251172993432453,-0.8644009393815953,-0.004934674473209443,-0.03195767570906355,-0.0008294210825655322,-0.005371452590600233,3.8378622171228143,128253864327828.0,0.07267611586985585,0.22848136746871917,3.8435499205809784,0.11674318276594096,19804039447384.0,0.4706611865427914,-0.05401476623922765,0.01374489779623958,5.4761466805081325,0.8455871910669049,67826772149.361,0.011382532749662678,0.4592011681923947,9320992704646.0,0.0008272382690069137,0.0013288331011331786,0.005357316369818418,-0.0052708344989663685
2019,4,MIG,-0.4899572413486455,-0.013761096311396255,-0.046219884844937865,-0.23850559137665078,-0.2514516499719947,-2.0121290845020333e-10,-6.758209700328597e-10,-0.013761096110183346,-0.0462198841691169,1.274385638704396,4969860073602.0,0.12967877373293873,0.0037312666432935356,1.2751776233226184,0.1479596243939853,1479681815661.0,0.4355567211462263,0.17976870604255904,0.012056329603621482,2.3587356558692827,0.7022689182899726,1.2552432391500865,0.040817739663264574,0.3794385351422266,644485359969.0,0.005293194426082486,0.006039377429188103,0.01777844085233179,0.020734448364499863
2019,4,PGI,-0.5945099888606041,-3.422993682693765e-10,-1.297894746120981e-09,-0.22279590012845663,-0.3717140887321475,-1.7114968413468824e-10,-6.489473730604905e-10,-1.7114968413468824e-10,-6.489473730604905e-10,1.1691946348676272,5842838711949.0,0.12905174613085943,0.023656866124742933,1.1705897939067857,0.15114937888501456,1540957004393.0,0.48932483903729695,0.21018450676464256,0.00514732119894184,2.7916948333354434,0.7362656954330027,0.8177349924201854,0.0703303575047108,0.42562599021856223,754028538138.0,0.00907625544199052,0.010630389853598059,0.03441439086542816,0.04216831907341862
2019,4,PTI,-0.5366806834491736,-0.002433754468649655,-0.009859742296659264,-0.25351073197088175,-0.2831699514782919,-0.0016040590523518615,-0.006498440614507824,-0.0008296954162977933,-0.00336130168215144,1.1666047397908745,7577823669383.0,0.1713154315590853,0.021559258368201138,1.1676483777745619,0.19645292382286678,1870491303231.0,0.6940412553410714,0.14566752164299998,0.010013810969531382,3.0512477423944278,0.7531624665814771,0.7637568194778901,0.049351825863033195,0.4612589070661128,1298198132199.0,0.00845472934595436,0.009695310486789848,0.03425220317535352,0.03968358039056178
2019,4,PVI,-0.5419965485357654,-0.0005722534877840159,-0.0017489863209332612,-0.12293340992997817,-0.4190631386057872,-0.0005722534425013063,-0.0017489861825350842,-4.528270949891935e-11,-1.3839817699511584e-10,1.25772965272219,22083484205464.0,0.05226493330221073,0.033326713836304755,1.2600422192174068,0.06195769963552191,7225528700680.0,0.15973804504719194,0.13676774402827221,0.005174294975183248,2.056313955736652,0.6728084828710034,0.7455895098969717,0.1093024462117944,0.13303626560524703,1154191829079.0,0.0057126850610279105,0.006772128131818147,0.017459759076747888,0.02107114476581696
2019,4,VNR,-0.990896362620927,-2.8565200939739303e-10,-6.436349879644504e-10,-0.5138450783062651,-0.4770512843146618,-1.4282600469869652e-10,-3.218174939822252e-10,-1.4282600469869652e-10,-3.218174939822252e-10,1.4764383674187151,7001526102404.0,0.03209295331682739,0.02651069043353982,1.4868461487716078,0.03883585873181977,3107351274245.0,0.07231227837464105,0.21555908646203392,0.014086511253268612,1.2532135843267918,0.556189432304183,1.024956753796022,0.3770908881284021,0.05700615982048558,224699650351.0,0.012101960268905787,0.014644648460411077,0.027268301274881633,0.03298767225084018
2020,1,ABI,-0.7212591491220461,-7.463039995229203e-10,-2.1535818101239835e-09,-0.4617646997788385,-0.2594944493432077,-3.7315199976146015e-10,-1.0767909050619918e-09,-3.7315199976146015e-10,-1.0767909050619918e-09,1.4269576097762675,2679873082924.0,0.1478961875106979,0.04600680309884445,1.4283641594624985,0.15845267265544657,928685407073.0,0.4267785505817097,0.4839887661956097,0.016591232554949337,1.8856629624130044,0.6534591832014244,1.375567977484906,0.2064392421450037,0.41729234202399573,396343011977.0,0.030531576865843835,0.03271084965884074,0.08810384054583127,0.11018799173785261
2020,1,AIC,-0.5670278483543758,-9.261436898751973e-10,-2.5335029226208707e-09,-0.17711927197806618,-0.38990857637630966,-4.6307184493759867e-10,-1.2667514613104353e-09,-4.6307184493759867e-10,-1.2667514613104353e-09,1.2488028451160318,2159492119705.0,0.11201064622687447,0.13303035788261922,1.2488028458460718,0.14140465896356907,789420837901.0,0.30640958058968104,0.003127933537502658,-0.005352945191611216,1.735539798324678,0.6344414361609989,0.5585784975106362,-0.14573153621893709,0.2807575802398505,241886107850.0,-0.016323483547518305,-0.020607118179275814,-0.04465353889153443,-0.044653540045156016
2020,1,BIC,-0.5817008184632528,-3.638393097944573e-10,-8.681149758297422e-10,-0.3172273650642135,-0.26447345339903927,-1.8191965489722864e-10,-4.340574879148711e-10,-1.8191965489722864e-10,-4.340574879148711e-10,1.1659006484802072,5496932151531.0,0.06970140282708186,0.039156965865882895,1.1659493252975426,0.10293777305479396,2303842297028.0,0.1663064710207217,0.3577935448018892,0.011896030841067549,1.3859845609320334,0.5808858043870277,0.8486616801315663,0.16457517073424896,0.14660251478224123,383143882207.0,0.01147112027068366,0.01694100157549609,0.027369915862445703,0.036621741566076955
2020,1,BLI,-0.5292207230321837,-1.0040643394265083e-09,-2.9027271036973214e-09,-0.2750758485508596,-0.2541448744813241,-5.020321697132541e-10,-1.4513635518486607e-09,-5.020321697132541e-10,-1.4513635518486607e-09,1.2690716494443697,1991904225124.0,0.10754083360391735,0.061434170540873065,1.2695430514964672,0.1298930282321332,689007243379.0,0.3108980970627759,0.2898002821878628,-0.010028482293736983,1.8909771911183229,0.6540961986582925,1.111402446036627,0.06443576564766573,0.24313107837656406,214211040829.0,0.006929475951656634,0.008369756726431362,0.020032956922642262,0.024303691498612473
2020,1,BMI,-0.5361934831536694,-3.337817611039835e-10,-8.689607603346689e-10,-0.209093881563553,-0.3270996015901165,-1.6689088055199176e-10,-4.3448038016733447e-10,-1.6689088055199176e-10,-4.3448038016733447e-10,1.3557326180837763,5991939144263.0,0.15763279492855653,0.06416371631640756,1.3570764534093078,0.18861697388817086,2301599901047.0,0.41037806524163223,0.07564501566377332,0.00340557026311846,1.6033799973389211,0.6158839658358891,1.0281331747267266,0.043308197624650865,0.3886317273971478,944526114352.0,0.0068267922348919895,0.008168661180512515,0.017772734350306473,0.022196888269923058
2020,1,BVH,-1.0898816775393196,-0.00457610628861678,-0.03050208674816482,-0.2846793067782275,-0.8052023707610921,-0.004564056035475309,-0.030421765653444444,-1.2050253141470933e-05,-8.0321094720375e-05,3.9769737973991903,133432083303416.0,0.05904730130938677,0.12993705729451546,3.9828281056104085,0.08857233267788911,20018282701420.0,0.39358043567828704,-0.02070645675093742,0.011251385569962311,5.665510987810706,0.8499739927173309,76602361077.176,0.014550207642910207,0.3861356072374624,7878804427156.0,0.0008591504948050612,0.0012887458318802075,0.00572667706330614,9.011797911612682e-05
2020,1,MIG,-0.548346969742761,-0.019454222661031008,-0.06608765387972287,-0.23075290075254304,-0.3175940689902179,-1.9521123162749736e-10,-6.631492059086335e-10,-0.01945422246581978,-0.06608765321657367,1.2437049646397116,5122656066779.0,0.09738686205878411,0.014078611040268533,1.2445892188427528,0.112552246040541,1507956265483.0,0.33083147778838823,0.15162222788895585,0.013229113254053447,2.397085302827538,0.7056300001746622,1.2559897730566927,0.05666224338821278,0.2998832520823516,498879399750.0,0.00551815808078913,0.006377462759039143,0.018745653714927767,0.02201215044127256
2020,1,PGI,-0.6053736192945136,-3.347320235860869e-10,-1.3657772829220694e-09,-0.23360535785642123,-0.37176826143809244,-1.6736601179304345e-10,-6.828886414610347e-10,-1.6736601179304345e-10,-6.828886414610347e-10,1.1397129576775766,5974928776080.0,0.11201845303001458,0.028406784717558108,1.1408848604733193,0.1308464034081124,1464367598589.0,0.45705892366500744,0.2157282074715265,0.002839626125214735,3.080210994723714,0.7549146352252027,0.7711236822639436,0.06277779107014998,0.39098430908241816,669302278461.0,0.007032271040319664,0.00821424817543504,0.028693149616589465,0.035901086209401425
2020,1,PRE,-0.8209983944735656,-4.2844258740740387e-10,-2.362365478232332e-09,-0.5227594329483799,-0.2982389615251857,-2.1422129370370194e-10,-1.181182739116166e-09,-2.1422129370370194e-10,-1.181182739116166e-09,1.0171753241316919,4668070025677.0,0.05115253452273774,0.008887933949729539,1.0171753243933719,0.061429824511776664,846609052845.0,0.28204708222830366,0.11944829654587266,0.013606194453455612,4.51384373931523,0.8186383134382783,0.2871238250152596,0.15099122777913682,0.1800756308826191,238783613143.0,0.007723583991602854,0.009275364625290073,0.04258663523717473,0.05177647096985675
2020,1,PTI,-0.5530734316398976,-0.012349575099962108,-0.05072135795915965,-0.25785311563265034,-0.2952203160072473,-0.0010739201420776302,-0.004410733770592496,-0.011275654957884478,-0.04631062418856716,1.1463333539071092,7871879372376.0,0.14011843546277292,0.017356044258998286,1.148768315219319,0.16219289535082385,1916635701380.0,0.575485169672479,0.15909334214932655,0.010265525040686119,3.1071338526711965,0.7565212053292053,0.7614016006011557,0.04285152255344958,0.5016938439890598,1102995421809.0,0.006004288297387084,0.006950212513135116,0.024660415727395992,0.028806985134326453
2020,1,PVI,-0.48154777415869215,-8.473432450205212e-11,-2.780933493352519e-10,-0.17460183570758964,-0.3069459384511025,-4.236716225102606e-11,-1.3904667466762596e-10,-4.236716225102606e-11,-1.3904667466762596e-10,1.1628759555726944,23603185742651.0,0.04878352821489405,0.04473788610567942,1.1630171133182414,0.06055525573057732,7191829667199.0,0.16010483158264976,0.16399762425765332,0.006341303579851592,2.281944489077941,0.6953025856080371,0.6660311465746973,0.08173451203147064,0.12475150116763388,1151446677638.0,0.003987297873817844,0.004949454278079653,0.013086090283288667,0.019391838178438515
2020,1,VNR,-0.9234077670772907,-2.8455832973407053e-10,-6.979335078656144e-10,-0.7069258043651317,-0.21648196271215886,-1.4227916486703527e-10,-3.489667539328072e-10,-1.4227916486703527e-10,-3.489667539328072e-10,1.406660035927398,7028435969065.0,0.05874286358347867,0.010033904001209149,1.4163959839856952,0.0700722005173678,2865602492874.0,0.14407806259336398,0.10615394604182146,-0.0008824774861986666,1.452690485349197,0.5922844704729928,0.9874093766132457,0.05252906687001915,0.12230927121524213,412870455336.0,0.003085707809312964,0.003680827306706204,0.0075682861844696215,0.008087274451866707
2020,2,ABI,-0.7146264442401662,-6.997894943328482e-10,-2.110961290502919e-09,-0.4728549850643986,-0.24177145917576756,-3.498947471664241e-10,-1.0554806452514594e-09,-3.498947471664241e-10,-1.0554806452514594e-09,1.392848113639378,2858002322408.0,0.1504510017755038,0.03767844656713614,1.3942730381548119,0.1614163921638952,947435658341.0,0.4538453969907883,0.45430209420082535,0.01591754438899173,2.0165661353853657,0.6684972398683212,1.4290832459199025,0.19600818926943014,0.44701518035071447,429989312483.0,0.029489628431788317,0.031638934746449326,0.08895741447243008,0.11137240656534082
2020,2,AIC,-0.5310123368807317,-8.40558816483175e-10,-2.4161047714607202e-09,-0.1907285851753606,-0.3402837517053711,-4.202794082415875e-10,-1.2080523857303601e-09,-4.202794082415875e-10,-1.2080523857303601e-09,1.1109395970872997,2379369487037.0,0.12762080571863618,0.21209347847565646,1.110939597732159,0.1762616702057339,827778672359.0,0.3668336249503016,0.06883006843264264,0.06314312991289002,1.874402985349071,0.6521016694259525,0.5269501822392255,0.12654043305976603,0.33819627000197405,303657051038.0,0.016149192023072488,0.02230422807967123,0.04641928576209496,0.04719272658630707
2020,2,BIC,-0.6945044192058336,-3.446723113762609e-10,-8.784342855506525e-10,-0.3738833047416358,-0.32062111446419783,-1.7233615568813045e-10,-4.3921714277532624e-10,-1.7233615568813045e-10,-4.3921714277532624e-10,1.2641849796843319,5802612899232.0,0.0844721163439792,0.06627624468604609,1.264227167358031,0.10998201159319107,2276778164170.0,0.21528623193805427,0.24582672352959437,0.024819748849581415,1.548607058231931,0.607628803832263,1.0291924833655846,0.19423043408934493,0.1873771408258929,490158991923.0,0.01640705582593673,0.021361853853764864,0.04181513828278767,0.047774001459252584
2020,2,BLI,-0.7050932987786955,-9.657321186943964e-10,-2.908960511223102e-09,-0.4978271598432438,-0.20726613893545173,-4.828660593471982e-10,-1.454480255611551e-09,-4.828660593471982e-10,-1.454480255611551e-09,1.2500124666587913,2070967674456.0,0.11495942414771777,0.17371473144067115,1.2503276616890455,0.13802359114327603,687530818065.0,0.3462786613028478,0.3531892187073945,0.044467114849751056,2.0121815925060225,0.6680147032011979,1.1855400132674327,0.14299250814766057,0.2879398492101977,238077251284.0,0.0164383363940929,0.019736339481124267,0.04951525429770846,0.061974508355816915
2020,2,BMI,-0.4439767004709112,-3.391075173019069e-10,-9.150888570967897e-10,-0.20340845042049047,-0.24056825005042073,-1.6955375865095344e-10,-4.5754442854839485e-10,-1.6955375865095344e-10,-4.5754442854839485e-10,1.3118482560389695,5897834456496.0,0.15062720537544516,0.0739999048394132,1.3134044909261258,0.1822220920944035,2185580104587.0,0.40647072147322294,0.013275564892652372,0.026226347137759606,1.6985212960704954,0.6294266784345302,0.9928782797309097,0.05659346159251805,0.3851121002536081,888374321949.0,0.008524514962203585,0.010312578970252912,0.02300358516417795,0.026689996968856457
2020,2,BVH,-1.1873239313141282,-0.004170673445858415,-0.028058000218474773,-0.2769853595093348,-0.9103385718047935,-0.0024412861205022523,-0.016423632152364143,-0.001729387325356163,-0.01163436806611063,4.340924364030411,137838678600184.0,0.059596770508695475,0.08621617783813511,4.347029662914406,0.08597435165662892,20488991096075.0,0.40093433870107287,-0.13413475628305438,0.021294812965531307,5.727450754107129,0.8513552850030902,83724293768.871,0.0659557974812679,0.38986611171914776,8214740095757.0,0.003930752526209118,0.005670506926447927,0.026443944046654035,0.020015921449201484
2020,2,MIG,-0.5556658783238095,-3.8423139928077365e-10,-1.406809214912435e-09,-0.25483182676094984,-0.30083405156285975,-1.9211569964038683e-10,-7.034046074562175e-10,-1.9211569964038683e-10,-7.034046074562175e-10,1.1920321397104774,5205196669881.0,0.10359288472923878,0.06347810031739352,1.1930215783100293,0.12130833828667607,1421656880549.0,0.3792907740212036,0.1762885002325451,0.02347624790158692,2.6613593203100554,0.726877393744759,1.1109829516542862,0.0968184791184206,0.3300812005909509,539221338616.0,0.010029705546974757,0.01174488881729885,0.03672235588438149,0.04590402185440881
